country,city,uid,address,avg_rate,days_since_review,name,price,review_count,thumbnail
France,Paris,122c8765-7419-4f5e-a541-b79fde262f72,37 rue Fran ois 1er 8th arr 75008 Paris France,8.1,157,Hotel Claridge Paris,107,724,
France,Paris,12b20e79-0a9f-4b36-af76-2fad2d04b6ed,5 rue de la Paix 2nd arr 75002 Paris France,8.9,382,Park Hyatt Paris Vendome,170,124,
France,Paris,12bcde26-1da0-4aff-bc68-c8830defecb3,8 Place Marguerite de Navarre 1st arr 75001 Paris France,8.4,540,Novotel Paris Les Halles,333,2398,
France,Paris,133451f4-c92d-412e-8f96-3af39fa39766,37 Avenue De La Motte Picquet 7th arr 75007 Paris France,8.8,667,Hotel Le Walt,141,257,
France,Paris,137e434a-17be-4fcb-a419-9ce01afe44d1,92 rue de Vaugirard 6th arr 75006 Paris France,8.1,543,Holiday Inn Paris Saint Germain des Pr s,130,1407,
France,Paris,13ebf58a-a2f4-454a-b8d5-e932f4acfba8,167 rue de Rome 17th arr 75017 Paris France,6.8,401,Villa Eugenie,71,165,
France,Paris,15957cf5-b45f-4938-938a-d7035594c9d2,36 rue Pierre Demours 17th arr 75017 Paris France,8.1,611,Westside Arc de Triomphe Hotel,211,1738,
France,Paris,1596d023-1073-4e32-bf96-ef636b813827,117 Rue Lauriston 16th arr 75116 Paris France,7.9,726,Le Dokhan s a Tribute Portfolio Hotel,289,222,
France,Paris,166f1211-f46b-43ff-ae0b-7fdd7775f10a,102 Avenue Victor Hugo 16th arr 75016 Paris France,8.3,625,Melia Paris Champs Elys es,312,95,
France,Paris,1700b352-8ee5-4c9c-a941-8ab77272d82e,8 rue Chambiges 8th arr 75008 Paris France,8.9,234,Chambiges Elys es,360,858,
France,Paris,182dfdf7-2474-44a9-b059-48a5a0cc5da5,9 Carrefour de l Od on 6th arr 75006 Paris France,9.3,607,Hotel Le Relais Saint Germain,364,107,
France,Paris,188a06f3-37b0-4f77-a2a3-83f7f60f4ccd,41 rue Jean Baptiste Pigalle 9th arr 75009 Paris France,8.4,61,Trinit Haussmann,382,319,
France,Paris,1b4eb5d0-ca9d-4132-860d-c800515d52e0,28 av Corentin Cariou 19th arr 75019 Paris France,7.6,276,Forest Hill Paris la Villette,344,2740,
France,Paris,1b55924f-1ef4-49ac-b89f-bd24a90eeb0a,22 24 Rue Faidherbe 11th arr 75011 Paris France,8.8,186,Hotel Paris Bastille Boutet MGallery by Sofitel,140,381,
France,Paris,1d2a70ed-dd7f-454c-9d7b-33004184f573,4 rue Salomon de Caus 3rd arr 75003 Paris France,8.2,369,Little Palace Hotel,229,1377,
France,Paris,1ea2f32a-3a15-4afe-a54f-1ca295dc6fb5,185 Boulevard Brune 14th arr 75014 Paris France,8.4,394,Mercure Paris Alesia,230,589,
France,Paris,1f174e4d-5d4e-4a21-b557-e81f2571c2a0,11 Rue d Astorg 8th arr 75008 Paris France,7.5,448,Hotel Astor Saint Honor ,128,101,
France,Paris,21e3cdd7-4e3b-4203-a9f0-dcdcdb4246cd,43 Rue De l Abb Gr goire 6th arr 75006 Paris France,8.5,114,Hotel Le Saint Gregoire,284,106,
France,Paris,2240db36-a231-49af-ac02-a2fcd853ff0f,23 rue du Faubourg Montmartre 9th arr 75009 Paris France,8.4,436,Hotel Pulitzer Paris,103,1521,
France,Paris,23963dc3-018e-4336-8e4d-fd68ad7581de,3 Rue Pergolese 16th arr 75116 Paris France,8.2,334,L Hotel Pergol se Paris,310,1281,
France,Paris,2546b84b-9317-46a2-b02f-784b6bb6f71c,110 rue Blomet 15th arr 75015 Paris France,8.5,429,Hotel Eden,323,477,
France,Paris,25f884bf-96e2-4059-a625-2c9ac4249ec6,7 11 Rue Saint Benoit 6th arr 75006 Paris France,8.6,363,Hotel Bel Ami,327,525,
France,Paris,268cd7e7-300d-4fc5-8150-e69a355cff59,28 rue Saint Roch 1st arr 75001 Paris France,9.0,309,Le Roch Hotel Spa,254,118,
France,Paris,2742be94-643e-4492-85a8-af8b7a365302,33 Rue Dauphine 6th arr 75006 Paris France,9.4,527,Hotel D Aubusson,397,941,
France,Paris,28420016-f2e9-468a-9169-c29258d3e07d,35 Rue Caumartin 9th arr 75009 Paris France,8.9,303,Hotel Saint Petersbourg Opera,293,2412,
France,Paris,28594e0b-ce7f-40ba-8fc7-b15f71fd6783,12 Rue Jean Goujon 8th arr 75008 Paris France,8.7,199,Hotel San R gis,169,277,
France,Paris,285f3e9d-61b6-4644-901a-d8665bd95e6c,151 bis Rue de Rennes 6th arr 75006 Paris France,8.9,367,Legend Saint Germain by Elegancia,142,406,
France,Paris,2928a68b-6a27-4828-a816-9b71a7fc1887,29 31 rue des Ecoles 5th arr 75005 Paris France,8.7,253,Hotel Atmospheres,160,654,
France,Paris,29b55d11-568c-4e87-98d3-f85b0f6519e8,10 rue de Bruxelles 9th arr 75009 Paris France,9.3,612,Maison Souquet,389,282,
France,Paris,2a0f6e56-ce4c-4c01-8c3c-26592dfd5203,10 Rue Kepler 16th arr 75016 Paris France,9.1,504,Hotel Keppler,158,338,
France,Paris,2a5ea5a0-e629-47fa-88fc-c4b9e6405e7e,19 place du Panth on 5th arr 75005 Paris France,8.8,529,Hotel Les Dames du Panth on,372,234,
France,Paris,2aefee2d-928d-43e8-bc94-61ed5afb97eb,30 32 Boulevard Poissonni re 9th arr 75009 Paris France,8.2,708,Holiday Inn Paris Op ra Grands Boulevards,203,581,
France,Paris,2b5c52b2-84e2-46d6-b04a-b2b7659238d4,52 rue Francois 1er 8th arr 75008 Paris France,8.5,632,Hotel Powers,140,956,
France,Paris,2c88ac79-bb30-4003-b2a2-07b27a54586f,2 Rue Edouard VII 9th arr 75009 Paris France,9.1,209,Hotel Indigo Paris Opera,215,616,
France,Paris,2ce58e24-d85f-4380-a4b3-36185c4ab56c,2 Rue Boulard 14th arr 75014 Paris France,7.6,231,Villa Montparnasse,165,300,
France,Paris,2d343539-f992-4ce6-82ac-9cf068c27fb0,61 rue de la Voute 12th arr 75012 Paris France,7.7,204,Best Western Plus 61 Paris Nation Hotel,203,795,
France,Paris,2de7dc8a-2669-4602-b880-0c2d021f7d85,88 Bis Avenue Kl ber 16th arr 75016 Paris France,8.3,702,Sofitel Paris Baltimore Tour Eiffel,381,420,
France,Paris,2e48666b-2463-4dd3-bba3-c9cdb61b8e1c,24 rue Cadet 9th arr 75009 Paris France,8.5,340,Hotel Opera Cadet,368,349,
France,Paris,2f0e2c3e-0abb-4f4d-b9ca-949fa2c2aef9,3 Rue Christine 6th arr 75006 Paris France,9.1,483,Relais Christine,211,287,
France,Paris,30167fc0-152f-4ccc-9e7b-44e2fd30c667,17 rue de l Arcade 8th arr 75008 Paris France,8.6,679,Hotel Bedford,99,1703,
France,Paris,31571cd5-e834-4fdb-afb0-1e5d429e6483,14 Rue du Chevalier de Saint George 1st arr 75001 Paris France,9.2,136,Hotel Op ra Richepanse,347,1073,
France,Paris,31b1a9fa-2df3-4e17-9a94-838fd0315405,2 Rue Duperr 9th arr 75009 Paris France,8.1,362,La Villa Royale,271,404,
France,Paris,32baad57-b3c9-413e-9035-6003fb683360,64 Boulevard de Grenelle 15th arr 75015 Paris France,8.3,73,Mercure Tour Eiffel Grenelle,163,153,
France,Paris,32efa506-c85f-43f5-99b9-11fdaf8a60e1,166 Boulevard Berthier 17th arr 75017 Paris France,8.7,381,Hotel de Banville,85,493,
France,Paris,330d16b6-6fdf-4a92-9ffa-947de392904f,36 Rue Saint Marc 2nd arr 75002 Paris France,9.3,25,Hotel Saint Marc,272,377,
France,Paris,33a48edf-5949-4443-b677-9d202fc46c14,7 Rue des Petits H tels 10th arr 75010 Paris France,8.6,436,Hotel Mademoiselle,214,853,
France,Paris,35096240-95a4-4c71-a555-c5571038455d,31 Avenue George V 8th arr 75008 Paris France,9.3,359,Four Seasons Hotel George V Paris,391,450,
France,Paris,35a2cd7a-3232-4383-adb4-5da93502d0c9,31 Rue de Surene 8th arr 75008 Paris France,8.8,578,Hotel du Minist re,179,949,
France,Paris,36491fc4-a85b-41b0-ab09-e984fe3a093e,3 5 rue du Mont Thabor 1st arr 75001 Paris France,8.2,415,Hotel Duminy Vendome,97,769,
France,Paris,373362b8-8c66-40e0-9ebe-42a4f7c595fb,207 Boulevard Raspail 14th arr 75014 Paris France,8.2,515,Mercure Paris Montparnasse Raspail,349,369,
France,Paris,37773549-a3f6-4310-b70f-dc6394713034,22 rue de Buci 6th arr 75006 Paris France,8.9,641,Hotel De Buci by MH,371,194,
France,Paris,39e40171-b578-42ba-8183-20f2cee94d87,18 rue de Constantinople 8th arr 75008 Paris France,7.6,658,Best Western Paris Gare Saint Lazare,308,759,
France,Paris,3a459fb6-028c-46c5-b527-1c5788c93f28,92 Rue Du Cherche Midi 6th arr 75006 Paris France,8.9,36,Hotel Spa La Belle Juliette,260,303,
France,Paris,3b1994e0-09b7-476a-b18e-ae687342b072,6 rue Balzac 8th arr 75008 Paris France,8.3,466,Hotel Balzac,308,694,
France,Paris,3b9f4874-093e-4f77-92c5-de6af6713519,30 Rue La P rouse 16th arr 75016 Paris France,8.7,668,Majestic Hotel Spa,330,232,
France,Paris,3bd7fadc-7fd5-422b-bff1-37f2f61d6f15,52 Rue Oradour sur Glane 15th arr 75015 Paris France,8.2,22,Oceania Paris Porte De Versailles,71,2541,
France,Paris,3be96806-bb55-4d0e-99a8-b751d1808c4c,8 10 Rue F licien David 16th arr 75016 Paris France,7.5,484,Auteuil Tour Eiffel,150,1266,
France,Paris,3c94f93c-f93e-4895-8ddc-59ed6f35e558,19 Rue Tronchet 8th arr 75008 Paris France,8.6,583,Best Western Premier Op ra Opal,269,772,
France,Paris,3e6905ad-0a3b-416d-b8b0-9b005069e135,3 Rue Caulaincourt 18th arr 75018 Paris France,8.4,271,Mercure Paris Montmartre Sacr Coeur,383,1652,
France,Paris,3e88e951-a34c-41e3-bbd1-c2685f092d4d,5 rue de Ponthieu 8th arr 75008 Paris France,7.7,650,Best Western Plus Elys e Secret,231,646,
France,Paris,3f986796-c56f-4ba5-b16c-e51d2019c213,20 Rue Jean Rey 15th arr 75015 Paris France,8.0,708,Mercure Paris Centre Tour Eiffel,337,2611,
France,Paris,40b4df2d-c4d5-45e9-8bab-c03eaad32a0b,35 Rue Jean Goujon 8th arr 75008 Paris France,8.1,368,Melia Paris Tour Eiffel,321,241,
France,Paris,41ad4775-c394-4f0b-991f-b3c60943d218,9 Villa de Saxe 7th arr 75007 Paris France,8.9,453,Hotel Villa Saxe Eiffel,344,346,
France,Paris,41ebe98f-8730-49dc-89a4-f5808fc8458e,10 Avenue D I na 16th arr 75016 Paris France,9.3,723,Shangri La Hotel Paris,305,174,
France,Paris,42808c68-bb41-4e6a-bc5d-7b18370c5051,6 Rue De La Tour 16th arr 75016 Paris France,8.7,46,Hotel Maison FL,78,417,
France,Paris,43204117-636d-47f7-8b00-55524dfd6566,41 Rue Des Ecoles 5th arr 75005 Paris France,8.1,333,Villa Panth on,330,1374,
France,Paris,4438adab-1d5b-4701-a294-1534021a179e,19 Rue De Caumartin 9th arr 75009 Paris France,8.8,580,Hotel Maison Ath n e,146,346,
France,Paris,449d401d-4871-40fa-a6c6-15149f13bd61,11 Bis rue Mazagran 10th arr 75010 Paris France,7.9,16,Hotel Regina Op ra Grands Boulevards,109,287,
France,Paris,45022115-abb1-4f11-a7eb-2864fe171a37,20 Rue La Fayette 9th arr 75009 Paris France,8.4,443,Banke Hotel,325,688,
France,Paris,46d8cdfa-0e8b-4282-9292-7629da5d2def,98 Rue De Clery 2nd arr 75002 Paris France,8.2,205,Hotel Les Th tres,177,738,
France,Paris,4803277d-7bce-482d-bc1e-26d9f7c31e08,12 boulevard Malesherbes 8th arr 75008 Paris France,8.4,42,Waldorf Madeleine,242,1184,
France,Paris,48893562-bf49-4592-be85-e0e51e2452d2,1 Rue Sainte Opportune 1st arr 75001 Paris France,7.7,716,Hotel des Ducs D Anjou,259,552,
France,Paris,48e7b3b2-6377-49cc-80a8-5bb006b1bfc1,11 15 Rue De Lyon 12th arr 75012 Paris France,8.3,702,Holiday Inn Paris Gare de Lyon Bastille,261,2200,
France,Paris,49331177-e91d-45de-b51c-c52159b7b8f4,16 rue d Edimbourg 8th arr 75008 Paris France,9.1,18,Idol Hotel,87,560,
France,Paris,49f8600a-93fa-4d55-94d7-bacce4f6d87b,34 Rue de Buci 6th arr 75006 Paris France,9.0,205,Artus Hotel by MH,122,261,
France,Paris,4a4fe7b9-9e50-4b46-ba13-1f6d74a87e60,42 Rue Des Petites Ecuries 10th arr 75010 Paris France,8.0,428,Mercure Paris Opera Grands Boulevards,134,359,
France,Paris,4af02dac-2a66-4ed6-92c9-eb5486f6a98c,153 Boulevard Saint Germain 6th arr 75006 Paris France,8.6,600,Au Manoir Saint Germain,357,616,
France,Paris,4af18ea0-9d4e-4b7c-8a98-657fec642ff1,165 rue de Rome 17th arr 75017 Paris France,7.6,678,Best Western Op ra Batignolles,305,859,
France,Paris,4b0097e9-147c-406e-a3b7-5dc307dd6553,40 rue de Lille 7th arr 75007 Paris France,8.9,527,Hotel de Lille,254,533,
France,Paris,4b0708cc-10de-46d9-8416-be0b04569975,30 Rue de Bassano 16th arr 75016 Paris France,8.3,221,Le Belmont Champs Elys es,314,328,
France,Paris,4b6e4e85-dad2-475a-85c4-8338f0acd1bc,65 rue Blanche 9th arr 75009 Paris France,8.3,122,R Kipling by Happyculture,381,389,
France,Paris,4bcbd41d-f9d0-443a-9cc1-2a271ba6699a,11bis Rue Godot de Mauroy 9th arr 75009 Paris France,8.7,478,Le Relais Madeleine,152,479,
France,Paris,4c5a1244-1f96-44a0-9c7e-d4b4e10d9b5d,17 Rue Du Cotentin 15th arr 75015 Paris France,8.1,562,Novotel Paris Centre Gare Montparnasse,170,1363,
France,Paris,4f1ff58e-d037-4d9c-9ee4-84880b6e9bb0,2 Bd Garibaldi 15th arr 75015 Paris France,8.3,721,First Hotel Paris Tour Eiffel,356,275,
France,Paris,50a63fa3-dfa6-45cb-a6d0-e5a8c51f74a1,35 Rue Benjamin Franklin 16th arr 75016 Paris France,8.0,478,Eiffel Trocad ro,339,435,
France,Paris,50e01351-8f3d-413b-8be7-de309622a7a6,12 rue Saint Roch 1st arr 75001 Paris France,8.4,721,Hotel Louvre Montana,377,325,
France,Paris,510b5785-804a-4162-80dd-263d486e8ea4,85 87 RUE DES ARCHIVES 3rd arr 75003 Paris France,9.4,239,La Chambre du Marais,318,301,
France,Paris,5189c508-3110-48bf-a4be-00864ce81fd9,15 Rue Boissy d Anglas 8th arr 75008 Paris France,8.5,395,Sofitel Paris Le Faubourg,255,564,
France,Paris,5192c736-ee50-4cf6-93b0-8c4e216d79ce,13 Rue Jules Cesar 12th arr 75012 Paris France,8.6,54,Le Marceau Bastille,331,1059,
France,Paris,51ecdcb5-9174-40ff-997f-90411829b537,71 Rue de Charonne 11th arr 75011 Paris France,8.9,181,Hotel Exquis by Elegancia,339,920,
France,Paris,528765a1-30f0-4a48-bd54-bcf133800c5b,108 Rue Saint Lazare 8th arr 75008 Paris France,8.4,557,Hilton Paris Opera,365,458,
France,Paris,529c38a0-4b2a-444a-a34c-3ed00b67f3c9,16 rue de S ze 9th arr 75009 Paris France,9.2,644,Hotel de Seze,290,489,
France,Paris,53289849-28c9-4c7f-b655-da798ef15497,3 Rue Verniquet 17th arr 75017 Paris France,8.0,141,Best Western Plus de Neuville Arc de Triomphe,270,516,
France,Paris,53fcf7d7-153e-4d91-8f50-3ecda43a3b41,12 Rue de Louvois 2nd arr 75002 Paris France,9.3,203,Hotel Square Louvois,343,320,
France,Paris,5406fb6d-c930-41b5-8f02-811841f9fe1e,24 rue Bassano 16th arr 75016 Paris France,7.9,318,Hotel Elys es Bassano,337,652,
France,Paris,5553ac43-cba7-43ae-9a60-bdde0b496874,49 Rue La Fayette 9th arr 75009 Paris France,8.1,643,Best Western Premier Op ra Faubourg Ex Hotel Jules ,280,1966,
France,Paris,55b08812-b32a-4e3e-a282-fccad62bcdf2,66 Boulevard Barb s 18th arr 75018 Paris France,7.2,692,Best Western Hotel Montmartre Sacr Coeur,313,1201,
France,Paris,56c33d34-6f0a-4b1c-9acd-b51b8dd07506,12 14 Rue Joseph De Maistre 18th arr 75018 Paris France,9.0,212,Terrass Hotel Montmartre by MH,74,707,
France,Paris,57a16114-139a-4735-9830-2d169ce47d29,216 Avenue Jean Jaures 19th arr 75019 Paris France,7.5,128,Mercure Paris 19 Philharmonie La Villette,80,607,
France,Paris,58bd3d55-de13-4756-83d0-7e578308633a,62 Rue Saint Dominique 7th arr 75007 Paris France,8.7,611,Hotel Saint Dominique,214,516,
France,Paris,599145bd-4530-414b-8c1a-a5a23daa7930,17 rue g t le coeur 6th arr 75006 Paris France,8.7,452,Villa d Estr es,302,59,
France,Paris,5a7cdd0e-f64a-4443-9dbe-15a27f263840,5 rue de Berri 8th arr 75008 Paris France,8.1,585,Warwick Paris Former Warwick Champs Elysees ,75,1813,
France,Paris,5b135ad1-0275-478e-a3f0-570af86a2a2a,16 Avenue de l Opera 1st arr 75001 Paris France,9.4,261,Nolinski Paris,120,437,
France,Paris,5c035d58-e236-401e-863c-06ba1bf567f3,15 rue Edouard Manet 13th arr 75013 Paris France,9.0,134,COQ Hotel Paris,205,1682,
France,Paris,5c896950-bbd6-4950-ae9b-abb571ce5477,143 Boulevard Saint Germain 6th arr 75006 Paris France,8.8,561,Hotel Madison by MH,265,478,
France,Paris,5c938c36-15a5-4574-8d74-59574f14c2c4,51 Rue de Malte 11th arr 75011 Paris France,8.9,527,Hotel Le Mareuil,195,153,
France,Paris,5d398944-d5bf-4694-bc53-c85e46398dad,6 Avenue Fr miet 16th arr 75016 Paris France,8.4,493,Hotel Sezz Paris,152,132,
France,Paris,5d5f1e07-16fd-4c8f-9b45-b98e2458f8e7,2 avenue la Porte Molitor 16th arr 75016 Paris France,8.8,308,Molitor Paris MGallery by Sofitel,334,659,
France,Paris,5f513a41-6fa9-4ffd-8770-010cd30edeb6,160 Rue La Fayette 10th arr 75010 Paris France,8.6,671,Hotel Hor,96,1090,
France,Paris,61c2ea63-e83f-4ede-9aed-0e89c254330e,69 Boulevard Victor 15th arr 75015 Paris France,8.5,698,Mercure Vaugirard Paris Porte De Versailles,194,843,
France,Paris,61f1f442-1bb9-4df0-8c69-5fdb119c7421,15 Quai Saint Michel 5th arr 75005 Paris France,8.6,70,Hotel Les Rives de Notre Dame,246,265,
France,Paris,6254c4bd-0320-47ae-8ff4-8251493c46e1,2 Rue Racine 6th arr 75006 Paris France,8.3,266,Hotel Belloy Saint Germain By Happyculture,93,303,
France,Paris,6282370b-7819-4f11-b706-145c41f3ccf4,28 place des Vosges 3rd arr 75003 Paris France,9.2,152,Le Pavillon de la Reine Spa,282,376,
France,Paris,62acef79-8f12-4126-9903-9cd004099e3c,23 25 rue de Pont Neuf 1st arr 75001 Paris France,8.9,24,Maison Albar Hotel Paris C line,176,326,
France,Paris,633b958b-2ec9-4c44-9c48-5578d2ab3647,5 7 Rue Th r se 1st arr 75001 Paris France,9.0,303,Hotel Th r se,356,509,
France,Paris,63ef44ca-2b1c-4485-b7aa-ed2a18f4d512,1 5 Passage Ruelle 18th arr 75018 Paris France,7.2,639,Kube Hotel Ice Bar,395,197,
France,Paris,641fb5b7-26ea-4b99-8571-f137b037b0de,221 Rue Saint Honore 1st arr 75001 Paris France,8.6,311,Royal Saint Honore,165,667,
France,Paris,64cf3f53-93ab-40bd-a6ce-58924faa2d5c,17 bis rue Am lie 7th arr 75007 Paris France,8.5,251,Le 7 Eiffel Hotel,158,316,
France,Paris,651a7217-8239-45e4-96dd-1f5b2f4b7f9e,7 Rue Magellan 8th arr 75008 Paris France,8.7,704,Francois 1er,397,603,
France,Paris,6844bcaa-49ba-417c-8c38-cfa21afbc9f5,12 Boulevard Haussmann 9th arr 75009 Paris France,7.8,478,Millennium Hotel Paris Opera,325,515,
France,Paris,69b9ab73-a48b-4f89-831c-268d933c9c64,6 rue du Helder 9th arr 75009 Paris France,8.7,660,The Chess Hotel,101,1005,
France,Paris,69dac794-f3d2-4ffa-8858-7e4c3ab041d4,15 Rue de Bassano 16th arr 75016 Paris France,8.3,277,Bassano,237,513,
France,Paris,6a820693-5751-4080-8efd-e6721457cf7a,15 Place Vend me 1st arr 75001 Paris France,9.8,61,Ritz Paris,54,122,
France,Paris,6b9dc21f-5322-42fc-b4f1-b886097659e0,7 9 Rue Pierre Chausson 10th arr 75010 Paris France,8.8,499,9Hotel Republique,250,857,
France,Paris,6ba07b1f-715e-4578-bc0b-af3a64dc5588,3 rue Clauzel 9th arr 75009 Paris France,8.6,333,Les Matins de Paris Spa,95,413,
France,Paris,6ca7324b-4f12-4162-b8d2-1bd48a6ae55a,5 Rue De Malte 11th arr 75011 Paris France,9.1,172,My Home In Paris,139,338,
France,Paris,6d116aff-5e25-4cb7-8c75-0f5564dd6f25,10 rue de Vaugirard 6th arr 75006 Paris France,8.3,691,Le Senat,134,549,
France,Paris,6d667e46-ef7a-47fc-8520-5ff57b8fd218,2 rue des Guillemites 4th arr 75004 Paris France,9.3,564,Hotel Dupond Smith,325,60,
France,Paris,6d9d7c50-69a1-42f6-93dc-34f3ede170b5,19 Rue Cujas 5th arr 75005 Paris France,8.8,255,Grand Hotel Saint Michel,105,625,
France,Paris,6d9de1b6-2233-4330-9089-8ad03d37cd90,19 Rue Des Pretres Saint Germain L Auxerrois 1st arr 75001 Paris France,8.9,162,Relais Du Louvre,319,406,
France,Paris,6dcc50f5-f6ca-4a66-bf0d-e490a11cd64e,5 rue Louis Codet 7th arr 75007 Paris France,9.0,723,Le Cinq Codet,136,1055,
France,Paris,6e7a2ec8-c682-44a2-b4ec-e60cfa7eb0f4,3 rue de Ponthieu 8th arr 75008 Paris France,8.7,345,Hotel Mathis Elys es,52,652,
France,Paris,6f22e3ad-5fb0-48b2-9077-1b1a4363320c,232 Boulevard Raspail 14th arr 75014 Paris France,8.9,480,Hotel Aiglon Esprit de France,139,1152,
France,Paris,706fae0c-f7bf-4ba3-8623-5dccbc4eecd0,15 Rue Dupleix 15th arr 75015 Paris France,8.8,176,Le Marquis Eiffel,173,489,
France,Paris,70c06a66-62ee-4c49-aa53-9a18713b540d,43 Rue des Mathurins 8th arr 75008 Paris France,8.6,728,Le Mathurin Hotel Spa,168,1184,
France,Paris,711bc0e9-e627-4f6d-a7a4-ff3fa3801f67,4 rue d Artois 8th arr 75008 Paris France,8.9,321,Le A,145,348,
France,Paris,7174a48f-037a-4b93-9c05-ac046439139d,5 Rue Marivaux 2nd arr 75002 Paris France,9.2,532,La Maison Favart,226,489,
France,Paris,71bebef2-6077-4cf3-a3a7-1f4a83b39cd2,2 4bis Cit Rougemont 9th arr 75009 Paris France,9.1,68,Hotel Ad le Jules,135,376,
France,Paris,71f3fcd3-afa6-4055-a931-d8d4fffe392e,3 Rue Cambon 1st arr 75001 Paris France,8.3,16,Hotel Cambon,200,323,
France,Paris,7201654e-b09b-468f-a18b-f6c7984c268a,4 Rue La Boetie 8th arr 75008 Paris France,8.7,236,Hotel Park Lane Paris,304,824,
France,Paris,73011f32-6f20-4119-9bbd-794becba1cd5,12 rue Saint Didier 16th arr 75016 Paris France,8.5,351,Garden Elys e,218,378,
France,Paris,733cf2b5-4c17-4c26-91e7-e9f6f39abd78,21 rue de Dunkerque 10th arr 75010 Paris France,7.4,35,Mercure Paris Terminus Nord,393,5575,
France,Paris,754b3a9e-11fa-4a53-932f-6b97b8da4712,10 rue Saint Hyacinthe 1st arr 75001 Paris France,8.1,20,Hotel des Tuileries Relais du Silence,274,446,
France,Paris,75773c26-bc5e-4b54-a6b1-5cc407d2f5eb,35 Boulevard de la tour Maubourg 7th arr 75007 Paris France,7.9,146,Best Western Tour Eiffel Invalides,121,364,
France,Paris,760744ca-40a6-4901-976b-1b35798c249b,6 Rue Constance 18th arr 75018 Paris France,9.3,513,Le Relais Montmartre,110,744,
France,Paris,76291006-75d5-48f6-a6c9-ed11688d703f,22 Rue Danielle Casanova 1st arr 75002 Paris France,8.8,501,Hotel Stendhal Place Vend me Paris MGallery by Sofitel,78,141,
France,Paris,7741aaea-9a61-445d-b8ff-044bfda435ea,19 avenue Kleber 16th arr 75116 Paris France,9.5,353,Hotel The Peninsula Paris,53,275,
France,Paris,782e2245-d913-4ce1-ad95-6e36b0d09d72,2 Rue d Artois 8th arr 75008 Paris France,8.4,729,Hotel des Champs Elys es,304,755,
France,Paris,790e9702-78c4-465e-aeb5-16fb82b5d27b,29 rue Caumartin 9th arr 75009 Paris France,8.4,120,Hotel Astra Opera Astotel,107,250,
France,Paris,790f5612-7642-44a0-8f1a-21d5aa4f7e57,10 rue Lamartine 9th arr 75009 Paris France,8.8,697,Les Plumes Hotel,383,514,
France,Paris,796c8d31-a711-4a6f-914b-71f3ef4585cf,13 Rue De La Paix 2nd arr 75002 Paris France,8.4,367,Hotel Westminster,184,1374,
France,Paris,7a687843-3316-47e5-aad4-6ca5410cf37a,141 rue St Honor 1st arr 75001 Paris France,8.1,237,Best Western Premier Louvre Saint Honor ,221,923,
France,Paris,7c6f39f1-56f1-4b3b-86ae-6c47f2e24a2d,10 rue Chateaubriand 8th arr 75008 Paris France,8.2,725,Atala Champs Elys es,304,123,
France,Paris,7d3693f4-c6f2-4d50-8a39-8b50060a76a5,39 Avenue de l Op ra 2nd arr 75002 Paris France,9.1,623,Edouard 7 Paris Op ra,239,798,
France,Paris,7d6b94ee-8028-41cc-891e-a48ba6281e5f,33 place de la Madeleine 8th arr 75008 Paris France,8.4,295,Madeleine Plaza,254,836,
France,Paris,7f853d38-5b7b-4ad5-8f06-3cef8e899f6c,30 Rue Duret 16th arr 75016 Paris France,8.4,28,Duret,133,167,
France,Paris,80deabba-b5c6-453f-88f7-65d9e7255337,35 Rue La Bruy re 9th arr 75009 Paris France,8.3,306,Timhotel Op ra Grands Magasins,351,466,
France,Paris,80f5b84b-0455-4e52-9c2f-c32243cfa95a,8 Rue Jean Goujon 8th arr 75008 Paris France,8.8,459,La Maison Champs Elys es,215,372,
France,Paris,8280495f-e670-4f5b-b3b7-127e12e49d4e,88 rue du Faubourg Poissoni re 10th arr 75010 Paris France,8.4,233,Best Western Premier Faubourg 88,129,728,
France,Paris,82dff481-4568-4281-8171-0945e49b5147,10 avenue Carnot 17th arr 75017 Paris France,7.7,366,Belfast,134,337,
France,Paris,831a8284-f381-4cc2-97f3-3dc98110ef19,29 31 rue de Poitou 3rd arr 75003 Paris France,9.1,22,Hotel du Petit Moulin,122,206,
France,Paris,833f78a6-4110-4e5f-adbb-f411cc141049,22 Avenue du professeur lemierre 20th arr 75020 Paris France,7.6,411,Novotel Suites Paris Montreuil Vincennes,271,1176,
France,Paris,8359dc46-8b8e-45dd-bb7d-83159c3b536e,177 rue du faubourg Saint Honor 8th arr 75008 Paris France,8.7,359,Hotel Champs Elys es Friedland by Happyculture,169,424,
France,Paris,84d834d1-4f3d-4371-b50f-e41815cf303e,51 57 rue de Courcelles 8th arr 75008 Paris France,8.1,641,Hotel du Collectionneur Arc de Triomphe,325,1652,
France,Paris,85dccf52-b681-43b7-9f18-8c0a977887da,18 Avenue De Suffren Entr e au 22 rue Jean Rey 15th arr 75015 Paris France,8.6,724,Pullman Paris Tour Eiffel,71,2764,
France,Paris,85e62611-522b-41af-af33-fe865581eb0b,10 Place De La R publique 11th arr 75011 Paris France,8.0,143,Crowne Plaza Paris R publique,333,1053,
France,Paris,860ed715-70b4-4aa8-be83-179b79bcfb9b,83 avenue Kl ber 16th arr 75016 Paris France,9.0,661,La Clef Tour Eiffel,266,1258,
France,Paris,871c435c-82dd-4a21-b921-ca737f70dc73,29 rue Victor Mass 9th arr 75009 Paris France,9.1,2,Grand Pigalle Hotel,141,399,
