country,city,rate,uid,address,name,price,thumbnail
Italy,Milan,4.2,fdcda2f9-99eb-49f0-ac15-9999b2faaef5,Via Cusani 13 Milan City Center 20121 Milan Italy,UNA Hotel Cusani,63,
Italy,Milan,4.1,3453cfb1-2358-43af-a48f-14f613cf0915,Via Privata Polonia 10 20157 Milan Italy,The Hub Hotel,213,
Italy,Milan,3.9,0607dbb9-6cbf-4c38-9338-94d5acfd60e5,Via Varesina 124 Certosa 20156 Milan Italy,Milan Suite Hotel,321,
Italy,Milan,3.8,26d54355-e4b5-401c-b29c-8dddae3a9016,Piazza Fontana 3 Milan City Center 20122 Milan Italy,Rosa Grand Milano Starhotels Collezione,170,
Italy,Milan,3.8,946bc9c8-2bb0-425d-add9-4a49ae46033f,Via Tortona 35 Navigli 20144 Milan Italy,Nhow Milan,277,
Italy,Milan,3.7,2d01e27a-6c7e-48ac-83ba-639b67f30671,Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,Holiday Inn Milan Garibaldi Station,102,
Italy,Milan,3.7,49354df5-7fcc-4e76-a0ab-55ff7d233a41,Via Tarchetti 2 Milan City Center 20121 Milan Italy,NH Milano Touring,358,
Italy,Milan,3.7,4a642e83-df6a-442c-b694-cb8fbfc29d8e,Via della Giustizia 10 D Bicocca Zara 20125 Milan Italy,IH Hotels Milano Gioia,301,
Italy,Milan,3.7,635a67b1-9b98-4b93-893e-8bdbf7b91a6d,Via Gian Battista Pirelli 20 Central Station 20124 Milan Italy,LaGare Hotel Milano Centrale MGallery by Sofitel,324,
Italy,Milan,3.6,4c071a03-825a-473f-b562-1b9dc10cc346,Piazza Della Repubblica 17 Central Station 20124 Milan Italy,Hotel Principe Di Savoia,223,
Italy,Milan,3.6,7d7f12be-81fa-422d-8135-6643c2c67738,Via Domenico Scarlatti 24 Central Station 20124 Milan Italy,Andreola Central Hotel,29,
Italy,Milan,3.6,a798a99b-8ced-456b-94b4-426a4233d9e4,Via Giovanni Nicotera 9 Niguarda 20161 Milan Italy,Acca Palace,81,
Italy,Milan,3.6,db3f2c0f-8036-4bc6-81e5-e9e5a0ca5918,Via Pietro Gaggia 3 Ripamonti Corvetto 20139 Milan Italy,Starhotels Business Palace,355,
Italy,Milan,3.5,0e328ff1-78fe-4f06-bc3b-605c0669e00e,Viale Andrea Doria 22 Central Station 20124 Milan Italy,ADI Doria Grand Hotel,247,
Italy,Milan,3.5,f0425b59-01d0-4d89-9dca-1a7d9045cba0,Piazza della Repubblica 13 Central Station 20124 Milan Italy,ME Milan Il Duca,97,
Italy,Milan,3.3,5a4b2705-e201-43ee-88ee-2db108882dbe,Viale Sarca 336 Bicocca Zara 20125 Milan Italy,Hotel degli Arcimboldi,129,
Italy,Milan,3.3,bc0b7dbb-718b-4f26-b4b0-66299abc4b54,Via Lazzaro Palazzi 18 Central Station 20124 Milan Italy,Hotel Sanpi Milano,391,
Italy,Milan,3.2,381d5313-d08e-4e79-9eb4-64fe682a13b9,Via Gaetano Airaghi 125 20153 Milan Italy,Idea Hotel Milano San Siro,44,
Italy,Milan,3.2,8c124a02-b683-49e5-92d0-7cf253fbc3a8,Viale Fulvio Testi 300 Bicocca Zara 20126 Milan Italy,Starhotels Tourist,318,
Italy,Milan,3.2,99ea4a08-d03e-4156-adf5-5970aa410180,Corso Magenta 19 Milan City Center 20123 Milan Italy,Mokinba Hotels King,96,
Italy,Milan,3.1,3a22e204-1157-46c4-ad1e-798690024e5f,Via Mac Mahon 45 Sempione 20155 Milan Italy,Hotel Boutique Duomo,94,
Italy,Milan,3.1,710ff2d4-7c0e-47f0-aa28-eb656d0e54e4,Via Giorgio Stephenson 55 20157 Milan Italy,Barcel Milan,140,
Italy,Milan,3.1,cc3e3c5f-3ab4-40ea-9b0e-c76c251f9564,Via Pietro Calvi 32 P Vittoria 20129 Milan Italy,Hotel Vittoria,395,
Italy,Milan,3.1,d8e7efa4-61d6-4635-ae4d-feeb6e0bf101,Piazza Duca D Aosta 9 Central Station 20124 Milan Italy,Excelsior Hotel Gallia Luxury Collection Hotel,108,
Italy,Milan,3.0,63092d97-0fae-45d5-9ca4-7b7c72a650d4,Via De Amicis 32 Milan City Center 20123 Milan Italy,Hotel Pierre Milano,262,
Italy,Milan,2.9,0855993a-492a-495a-893e-c4ebebe9a943,Via San Raffaele 6 Milan City Center 20121 Milan Italy,Sina The Gray,298,
Italy,Milan,2.9,1be168c3-dfc6-441e-bb48-5d4bee6b8bd9,Via Privata Leopoldo Gasparotto 8 Central Station 20124 Milan Italy,Best Western Madison Hotel,7,
Italy,Milan,2.9,76da23fa-d0ac-4f95-8828-4c22d9d2c1e9,Via Luigi Galvani 12 Central Station 20124 Milan Italy,Hilton Milan,50,
Italy,Milan,2.9,a8c80625-bf4b-43cd-aa8b-a9b5d864b8c3,Viale Certosa 104 106 Certosa 20156 Milan Italy,Best Western Hotel Mirage,90,
Italy,Milan,2.9,e694f73f-736d-4ebc-877f-8380f0218254,Corso Europa 9 Milan City Center 20122 Milan Italy,Hotel Galileo,117,
Italy,Milan,2.8,7930ee91-fbd5-49f7-891a-d20fe5c6140b,Via Spadari 11 Milan City Center 20123 Milan Italy,Hotel Spadari Al Duomo,323,
Italy,Milan,2.8,d6b4b284-1c1f-41bf-ab91-5d813ee2ef77,Via Senato 22 Milan City Center 20121 Milan Italy,Senato Hotel Milano,183,
Italy,Milan,2.8,dd3434ac-2fed-4b43-bc2c-5e0626135897,Galleria Del Corso 3 Milan City Center 20122 Milan Italy,IH Hotels Milano Ambasciatori,196,
Italy,Milan,2.7,af6c2fcb-dc17-4196-b02f-9ee410870bab,Corso Di Porta Nuova 1 Milan City Center 20121 Milan Italy,Palazzo Parigi Hotel Grand Spa Milano,93,
Italy,Milan,2.7,b7934cad-8546-4bea-82ce-97e46ed0e96a,Corso Buenos Aires 33 Central Station 20124 Milan Italy,IH Hotels Milano Puccini,313,
Italy,Milan,2.6,cd898c82-086c-4edb-8add-55091a0553dd,Via Hoepli 6 Milan City Center 20121 Milan Italy,Sina De La Ville,21,
Italy,Milan,2.4,468eab88-6196-413b-91e3-ab88f8fde703,Via Morigi 2 Milan City Center 20123 Milan Italy,Hotel Mentana,191,
Italy,Milan,2.4,f784e920-19fb-4611-9141-788a800a65f8,Via Napo Torriani 18 Central Station 20124 Milan Italy,Hotel Berna,282,
Italy,Milan,2.3,353b6645-c601-405c-a908-d01668f46211,Viale Bianca Maria 4 Milan City Center 20129 Milan Italy,Bianca Maria Palace Hotel,139,
Italy,Milan,2.3,b15830be-083b-4caa-8bab-60b7474565f3,Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,IH Hotels Milano Lorenteggio,154,
Italy,Milan,2.2,3d96bce9-9a90-4352-a1ff-a8f714ac8d31,Via Fatebenefratelli 21 Milan City Center 20121 Milan Italy,Hotel Cavour,43,
Italy,Milan,2.2,aebe4739-cfd8-4911-9830-72af5d4f465e,Via Manin 7 Milan City Center 20121 Milan Italy,Hotel Manin,346,
Italy,Milan,2.1,5041ce01-b34a-44c3-b035-ababb63122d2,Via Silvio Pellico 2 Milan City Center 20121 Milan Italy,TownHouse Duomo,298,
Italy,Milan,2.1,bf7384de-4b4f-4a06-b304-ef5832dd789a,Via Lazzaretto 5 Central Station 20124 Milan Italy,NH Milano Machiavelli,376,
Italy,Milan,2.1,d1409b30-d665-4615-a70e-e48ff5cf0cb6,Via Tiziano 6 Fiera Milano City 20145 Milan Italy,Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,65,
Italy,Milan,2.0,3e8e8767-d618-43ec-ba3d-7622958c6008,Piazza Gerusalemme 12 Sempione 20154 Milan Italy,TownHouse 12,59,
Italy,Milan,2.0,6abab8d2-760a-4631-9d92-2a99654318a4,Viale Isonzo 14 Porta Romana 20135 Milan Italy,Grand Visconti Palace,236,
Italy,Milan,2.0,7d012e90-991f-47d4-9517-31aa08d996e7,Via Panfilo Castaldi 7 Central Station 20124 Milan Italy,Mokinba Hotels Baviera,248,
Italy,Milan,1.9,137840d8-fbd3-441f-949f-a963aa78185e,Via Senato 5 Milan City Center 20121 Milan Italy,Baglioni Hotel Carlton The Leading Hotels of the World,80,
Italy,Milan,1.9,743e7508-79a1-4d9e-81c5-0033e8a1a68e,Via Santo Spirito 20 Milan City Center 20121 Milan Italy,Hotel Manzoni,324,
Italy,Milan,1.9,9cd7a94d-c299-48ca-a995-ee4f14c15d96,Via Rubens 21 San Siro 20148 Milan Italy,Antares Hotel Rubens,280,
Italy,Milan,1.8,5e1fbb51-c9c9-4dfd-8c74-dd28eb6c535b,Via Galileo Galilei 2 Central Station 20124 Milan Italy,Windsor Hotel Milano,306,
Italy,Milan,1.8,966469fa-ce36-4f0f-b0a5-13d341df6f08,Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,Ca Bianca Hotel Corte Del Naviglio,153,
Italy,Milan,1.7,40c01f1a-6567-44eb-bde0-04ca6f7c2a7a,Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,Glam Milano,349,
Italy,Milan,1.7,57f38315-2ccb-48ad-8194-51af4249e66d,Via Murat 21 Niguarda 20159 Milan Italy,Atahotel Contessa Jolanda,203,
Italy,Milan,1.7,7f26f701-8587-4625-9cba-eabb7bfa7a2f,Via Roberto Lepetit 15 Central Station 20124 Milan Italy,Colombia,374,
Italy,Milan,1.7,968e7edd-645b-43b7-97c2-95efb829849c,Via Villapizzone 24 Certosa 20156 Milan Italy,Radisson Blu Hotel Milan,389,
Italy,Milan,1.7,eeebee29-a1f0-49ba-bb31-ed7dc7e1ae9b,Corso Sempione 69 Fiera Milano City 20149 Milan Italy,Qualys Hotel Nasco,365,
Italy,Milan,1.6,38b9d96b-d247-44c1-b782-84029804823c,Piazza XXIV Maggio 8 Milan City Center 20123 Milan Italy,The Yard Milano,177,
Italy,Milan,1.6,9d8e4208-ffdc-4b0e-abf4-245c9d9b0c83,Via Mauro Macchi 1 Central Station 20124 Milan Italy,Hotel Mediolanum,136,
Italy,Milan,1.5,2cf83d83-9fe2-4217-95d2-0fe4c1ab50fa,Viale Bligny 23 Milan City Center 20136 Milan Italy,Hotel D Este,241,
Italy,Milan,1.5,45321a77-e7b7-4347-8674-c3222fd883e2,Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,DoubleTree By Hilton Milan,314,
Italy,Milan,1.5,a7a325c4-c900-435f-ad2b-dfe374efc68d,Silvio Pellico 4 Milan City Center 20121 Milan Italy,Room Mate Giulia,298,
Italy,Milan,1.5,c6da1b48-4a9c-4a9f-8c2b-ae05672abb00,Viale Monza 139 Distretto Viale Monza 20125 Milan Italy,Atahotel Linea Uno,121,
Italy,Milan,1.4,f0b304bf-c04b-4557-9622-b6ff55723428,Via Lentasio 3 Milan City Center 20122 Milan Italy,Best Western Hotel Ascot,169,
Italy,Milan,1.4,f859da0d-91f9-4102-8836-e2058b6d4221,Via Giovanni Battista Fauch Sempione 20154 Milan Italy,UNA Hotel Scandinavia,276,
Italy,Milan,1.3,7dde3b0e-d57b-424d-9fbd-e71d49d22d0e,Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,Best Western Hotel City,106,
Italy,Milan,1.3,9219cad6-09be-4e8b-832e-42cea47b7351,Via Manzoni 31 Milan City Center 20121 Milan Italy,Armani Hotel Milano,346,
Italy,Milan,1.2,2a5bcae5-62ea-4785-971c-92b28ad1c3b2,Via Stamira D Ancona 27 Distretto Viale Monza 20127 Milan Italy,Ramada Plaza Milano,263,
Italy,Milan,1.2,cbdc9d51-a5ed-4a9d-8e77-44e888574df7,Via Baracchini 12 Milan City Center 20123 Milan Italy,Brunelleschi Hotel,45,
Italy,Milan,1.2,ffe80d30-f30c-4600-83cd-890546085fa4,Via San Raffaele 3 Milan City Center 20121 Milan Italy,STRAF a Member of Design Hotels ,39,
Italy,Milan,1.1,22eecf7f-aade-4349-8543-d829eba3d299,Via G B Pirelli 7 Central Station 20124 Milan Italy,Hotel Auriga,139,
Italy,Milan,1.1,58acd54f-22b2-4b78-b55e-3cd3b73a4dce,Via Fabio Filzi 3 Central Station 20124 Milan Italy,Hotel Marconi,189,
Italy,Milan,1.0,dcc655b8-33b0-48a3-9266-bf9a3ba0099c,Largo Augusto 10 Milan City Center 20122 Milan Italy,NH Collection Milano President,68,
Italy,Milan,1.0,dd9e8bfb-023a-476f-bde1-a7e4d650cd71,Alzaia Naviglio Grande 8 Navigli 20144 Milan Italy,Maison Borella,49,
Italy,Milan,0.9,a88e239a-69b7-44a6-a5f7-5875da59481e,Viale Piave 42 Milan City Center 20129 Milan Italy,Sheraton Diana Majestic,74,
Italy,Milan,0.8,df3cb256-8dd8-46f4-9e86-7fb06c90107c,Via Ges 6 8 Milan City Center 20121 Milan Italy,Four Seasons Hotel Milano,178,
Italy,Milan,0.7,4fe26124-ee7a-418d-9bd3-95d380904662,Via Domodossola 16 Fiera Milano City 20145 Milan Italy,Admiral Hotel,194,
Italy,Milan,0.7,5ddbbfb2-54a3-41ae-b343-372d94c9174f,Via Senigallia 6 20161 Milan Italy,Hotel Da Vinci,365,
Italy,Milan,0.7,6ff52248-dcb4-4d7b-b809-a88c17b718c9,Via Angelo Carlo Fumagalli 4 Navigli 20143 Milan Italy,Art Hotel Navigli,20,
Italy,Milan,0.7,bd4f5d29-e904-48c8-9b4f-797d925f4cc8,Piazza Luigi di Savoia 6 Central Station 20124 Milan Italy,Hotel Michelangelo,0,
Italy,Milan,0.7,ff6bf40f-1a8d-4673-88a6-85aaec9e7c08,Via Andegari 9 Milan City Center 20121 Milan Italy,Mandarin Oriental Milan,81,
Italy,Milan,0.6,347a6196-cf3b-4fb0-9b44-e67ace502750,Via Giacomo Watt 13 Famagosta 20143 Milan Italy,IH Hotels Milano Watt 13,11,
Italy,Milan,0.6,89d70fbc-2c71-427e-acc1-643a1d165767,Piazza Quattro Novembre 3 Central Station 20124 Milan Italy,NYX Milan,258,
Italy,Milan,0.6,c2eb6336-44d0-4abc-94eb-c88c9fc6e6d2,Via Medici 3 Milan City Center 20123 Milan Italy,Hotel Carrobbio,5,
Italy,Milan,0.5,096d43a6-02f9-467a-b004-9d704b5538f6,Via Fabio Filzi 25 B Central Station 20124 Milan Italy,UNA Hotel Century,254,
Italy,Milan,0.5,2aa41467-01d3-4c02-b721-55d0c027a4e1,Corso Garibaldi 84 Milan City Center 20121 Milan Italy,Carlyle Brera Hotel,92,
Italy,Milan,0.5,46ae5057-3e55-4eb8-8779-9fa21bd468de,Via Mazzini 4 Milan City Center 20123 Milan Italy,UNA Maison Milano,268,
Italy,Milan,0.5,b2c42924-15b3-4687-a094-61405aa20cd8,6 Via Aristotile Fioravanti Garibaldi Station 20154 Milan Italy,Hotel VIU Milan,33,
Italy,Milan,0.4,4e5efc9e-0523-41d2-b18f-0f7f93165894,Piazza della Repubblica 20 Central Station 20124 Milan Italy,The Westin Palace,384,
Italy,Milan,0.4,ecc2bc87-6a0e-4153-aca5-212c6c21c9f6,Via Cimarosa 6 Fiera Milano City 20144 Milan Italy,Hotel Capitol Milano,84,
Italy,Milan,0.4,f58acb06-e1c9-43db-8314-aa3a017aa237,Via Napo Torriani 24 Central Station 20124 Milan Italy,Best Western Atlantic Hotel,371,
Italy,Milan,0.2,7a695277-9a99-432c-915b-25b98fbb5334,Piazza Lima 2 Central Station 20124 Milan Italy,Best Western Plus Hotel Galles,377,
Italy,Milan,0.2,d8dc8480-cf98-4dfb-b0b2-3aba43062fb4,Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,Hilton Garden Inn Milan North,79,
Italy,Milan,0.1,579a6fae-fb0c-497f-8aa5-ceea45e108fd,Via Albricci 2 4 Milan City Center 20122 Milan Italy,The Square Milano Duomo,244,
Italy,Milan,0.1,6cfb825e-9cb7-4fe2-8072-6bb0a933f1c6,Via Santa Sofia 10 Milan City Center 20122 Milan Italy,Uptown Palace,271,
Italy,Milan,0.1,9924bbdf-abfe-415f-904f-9cd5a301e676,Corso di Porta Vigentina 46 Milan City Center 20122 Milan Italy,Hotel Crivi s,95,
United Kingdom,London,5.0,5e7f039d-ce05-487a-92db-b77a51369487,100 Cromwell Road Kensington and Chelsea London SW7 4ER United Kingdom,Crowne Plaza London Kensington,92,
United Kingdom,London,5.0,9be9330a-4f21-45b2-b965-df28104651e9,101 Knightsbridge Westminster Borough London SW1X 7RN United Kingdom,The Park Tower Knightsbridge a Luxury Collection Hotel,6,
United Kingdom,London,5.0,d859ff6a-9080-4704-ab9d-8e8ba4b1fd72,46 Blackfriars Road Southwark London SE1 8NZ United Kingdom,Novotel London Blackfriars,42,
United Kingdom,London,5.0,e560b684-02ab-42be-b8cd-c6f42bd1a447,97 Great Russell Street Bloomsbury Camden London WC1B 3LB United Kingdom,Radisson Blu Edwardian Kenilworth,50,
United Kingdom,London,4.9,09d01aa1-9fdd-4be9-af74-f48ce2f786bd,28 30 Seymour Street Westminster Borough London W1H 7JB United Kingdom,The Zetter Townhouse Marylebone,14,
United Kingdom,London,4.9,450c61e5-d553-46ff-ac93-be57914d9320,Manor Road London IG8 8AE United Kingdom,Hallmark Hotel London Chigwell Prince Regent,311,
United Kingdom,London,4.9,68e245da-8ff2-4b38-8f8a-a77fd26d743b,43 Worple Road Wimbledon London SW19 4JZ United Kingdom,The Justin James Hotel,160,
United Kingdom,London,4.9,7e1d2b5f-173b-471a-af0d-03f60fd4b179,2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom,Park Lane Mews Hotel,112,
United Kingdom,London,4.9,d6e29f80-b1a4-4540-8499-2d1a12545ecd,3 South Place City of London London EC2M 2AF United Kingdom,South Place Hotel,285,
United Kingdom,London,4.9,f13330ad-e287-48ba-b6f7-00b55cbaaa94,78 84 Sussex Gardens Westminster Borough London W2 1UH United Kingdom,Shaftesbury Metropolis London Hyde Park,353,
United Kingdom,London,4.8,053b1fa0-d245-499f-8866-264dfdfc9005,31 33 Argyle Street Camden London WC1H 8EP United Kingdom,Comfort Inn Suites Kings Cross St Pancras,172,
United Kingdom,London,4.8,339a5048-a8ef-484c-96e5-86baecce3cdb,9 Knaresborough Place Kensington and Chelsea London SW5 0TP United Kingdom,Hotel Moonlight,247,
United Kingdom,London,4.8,3567b69f-7ec0-41ed-b05d-e937f62e02ec,152 Cricklewood Broadway Cricklewood London NW2 3ED United Kingdom,Clayton Crown Hotel London,117,
United Kingdom,London,4.8,704ad58d-da95-435c-859a-5d5feba605e8,24 27 Bedford Place Bloomsbury Camden London WC1B 5JH United Kingdom,Grange Beauchamp Hotel,171,
United Kingdom,London,4.8,7e18e444-2ea4-4a46-a581-61b7e7939d83,Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom,The Westbury A Luxury Collection Hotel Mayfair London,327,
United Kingdom,London,4.8,84eea24e-09ae-4697-8e75-1d8996731d43,41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom,Grange Strathmore Hotel,14,
United Kingdom,London,4.7,2fdd8623-a51a-48aa-b96a-dff19d7f3c52,11 Knightsbridge Westminster Borough London SW1X 7LY United Kingdom,The Wellesley Knightsbridge a Luxury Collection Hotel London,245,
United Kingdom,London,4.7,56dde8ce-0ac6-48d4-a6f0-5a5ba25dc5d3,151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom,M by Montcalm Shoreditch London Tech City,363,
United Kingdom,London,4.7,76cad563-4621-4aaf-bbac-8efe96c89da3,26 42 Bond Street Ealing London W5 5AA United Kingdom,Hotel Xanadu,232,
United Kingdom,London,4.7,7b88a280-346b-4ea6-96eb-630dee0188c6,81 Jermyn Street Westminster Borough London SW1Y 6JF United Kingdom,The Cavendish London,248,
United Kingdom,London,4.7,ae9a7610-4a5d-405f-9816-c735aaf4508c,22 Park Lane Westminster Borough London W1K 1BE United Kingdom,London Hilton on Park Lane,113,
United Kingdom,London,4.6,497383b2-9d91-429f-a2a0-1b9ae2d58a3f,8 Northumberland Avenue Westminster Borough London WC2N 5BY United Kingdom,Club Quarters Hotel Trafalgar Square,161,
United Kingdom,London,4.6,50d8cb55-8a58-407f-a648-c11337eaaf4f,71 79 Southwark Street Southwark London SE1 0JA United Kingdom,Mercure London Bridge,9,
United Kingdom,London,4.6,87f2a177-2c62-4701-a2ff-7d44351c4759,33 Albemarle Street Mayfair Westminster Borough London W1S 4BP United Kingdom,Rocco Forte Brown s Hotel,82,
United Kingdom,London,4.6,92376da1-90f4-4858-bd6b-6d972de592d4,35 St James s Place Westminster Borough London SW1A 1NY United Kingdom,Dukes Hotel,346,
United Kingdom,London,4.6,926ad5c0-d05b-42f7-b9bd-8baf446b0512,61 Lincoln s Inn Fields Camden London WC2A 3JW United Kingdom,Club Quarters Hotel Lincoln s Inn Fields,55,
United Kingdom,London,4.6,aac71684-18d5-4dc5-8f8e-3e0bb8e56fa9,St Katherines Way Tower Hamlets London E1W 1LD United Kingdom,The Tower A Guoman Hotel,336,
United Kingdom,London,4.5,5eb96535-2f1d-4743-b3e6-df98b9df6e3b,34 Lombard Road Battersea London SW11 3RF United Kingdom,Rafayel Hotel Spa,224,
United Kingdom,London,4.5,7ab7ad66-b125-4cc9-83fb-d0a463d3ede3,78 82 Westbourne Terrace Westminster Borough London W2 6QA United Kingdom,Park Grand London Hyde Park,361,
United Kingdom,London,4.5,8eee2243-ae0f-47e7-9014-a6701a50305d,37 Nottingham Place Westminster Borough London W1U 5LT United Kingdom,Nottingham Place Hotel,3,
United Kingdom,London,4.5,8f06e878-eacb-46e8-b0c1-3d846c159ce9,Whitcomb Street Trafalgar Square Westminster Borough London WC2H 7HG United Kingdom,Thistle Trafalgar Square The Royal Trafalgar,352,
United Kingdom,London,4.5,a79b97c3-64c5-4e7a-89a4-2dafee814e4e,181 Tooley Street Southwark London SE1 2JR United Kingdom,The LaLit London,295,
United Kingdom,London,4.4,0b7521aa-2f07-4bbc-b483-402adff3a3f1,4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom,Fielding Hotel,275,
United Kingdom,London,4.4,20e7dc06-01b3-4fc6-8571-368717c19391,181 Cromwell Road Kensington and Chelsea London SW5 0SF United Kingdom,The Rockwell,388,
United Kingdom,London,4.4,501411a7-c7e6-45ff-b7a8-3f8cb0d58105,11 Cadogan Gardens Sloane Square Kensington and Chelsea London SW3 2RJ United Kingdom,11 Cadogan Gardens,269,
United Kingdom,London,4.4,518cd39a-f6f6-4c25-bd93-e2e5a5f5ae4b,124 Clerkenwell Rd Camden London EC1R 5DJ United Kingdom,The Bryson Hotel,195,
United Kingdom,London,4.4,5c48d2ed-d941-4807-a3a8-e1a0f03f8401,84 King Street Hammersmith and Fulham London W6 0QW United Kingdom,Best Western Plus Seraphine Hammersmith Hotel,385,
United Kingdom,London,4.4,6a513072-3a51-4501-8b46-caad19e015b5,41 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,41,177,
United Kingdom,London,4.4,71656b6f-b8f3-42ff-80e3-c4e54f4cc05a,5 Curzon St Westminster Borough London W1J 5HL United Kingdom,Washington Mayfair Hotel,133,
United Kingdom,London,4.4,74df9e59-b0cf-4048-9504-745299a8fefb,11 12 Poplar Mews Shepherd s Bush Hammersmith and Fulham London W12 7JS United Kingdom,Shepherd s Bush Boutique Hotel,69,
United Kingdom,London,4.4,a407bf51-a689-4527-889b-d5e42c196512,Empire Way Wembley Brent London HA9 8DS United Kingdom,Holiday Inn London Wembley,370,
United Kingdom,London,4.4,b1cfbb82-2e1c-4a0c-a3ab-555241d31c50,628 Western Avenue London W3 0TA United Kingdom,Park Plaza London Park Royal,83,
United Kingdom,London,4.3,0f471f2e-5219-42c1-985c-e0930b5a26ef,Wilton Place Knightsbridge Westminster Borough London SW1X 7RL United Kingdom,The Berkeley,1,
United Kingdom,London,4.3,17f6764f-81a5-49e5-af40-e53dd69e156e,30 Jamestown Road Camden London NW1 7BY United Kingdom,Holiday Inn London Camden Lock,39,
United Kingdom,London,4.3,46d410a3-ee59-4a19-88b0-be991a4a59da,2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom,Royal Garden Hotel,28,
United Kingdom,London,4.3,56aaee80-74c9-4a09-8727-d297e5c2041a,Hanger Lane Ealing London W5 3HL United Kingdom,Hotel 55,21,
United Kingdom,London,4.3,7b612c06-4fb8-4722-8c4b-2bd4c3478aac,4 18 Harrington Gardens Kensington and Chelsea London SW7 4LH United Kingdom,Millennium Gloucester Hotel London,184,
United Kingdom,London,4.3,8ce347cd-58cf-4980-a1fc-4c886dbed93e,92 Southampton Row Camden London WC1B 4BH United Kingdom,DoubleTree by Hilton London West End,292,
United Kingdom,London,4.3,c1e2fc42-7a9a-41d5-b85e-0f52f9e9fe6d,2 Whitehall Court Westminster Borough London SW1A 2EJ United Kingdom,The Royal Horseguards,265,
United Kingdom,London,4.3,cd5cacb4-276a-458a-9b99-5d31083317d3,Southampton Row Bloomsbury Camden London WC1B 4AR United Kingdom,Grange Holborn Hotel,287,
United Kingdom,London,4.3,ebca7cbc-5d7f-47c8-9173-c1245b3a9b20,20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom,Grange Fitzrovia Hotel,17,
United Kingdom,London,4.2,34cc6c41-d814-47f9-9111-f7e2af7178da,97 Cromwell Road Kensington and Chelsea London SW7 4DN United Kingdom,Holiday Inn London Kensington Forum,317,
United Kingdom,London,4.2,34e0bf56-55ff-427e-9c23-90bde2cfff8a,39 Coventry Street Westminster Borough London W1D 6BZ United Kingdom,every hotel Piccadilly,10,
United Kingdom,London,4.2,3ec521c6-ad94-4059-aa6d-cbbafb79333c,30 Portman Square Westminster Borough London W1H 7BH United Kingdom,Hyatt Regency London The Churchill,339,
United Kingdom,London,4.2,af1f1549-0e9f-4d12-a37c-9a01759a9317,George Street Westminster Borough London W1H 5BJ United Kingdom,Durrants Hotel,140,
United Kingdom,London,4.2,bb08bfcd-0baf-4364-bfd2-576f6c152b09,100 110 Euston Road Camden London NW1 2AJ United Kingdom,Pullman London St Pancras,355,
United Kingdom,London,4.2,bf4ee03b-3e14-431f-a8d7-c91c5374bd2f,6 Waterloo Place Westminster Borough London SW1Y 4AN United Kingdom,Sofitel London St James,353,
United Kingdom,London,4.2,e21523e8-65eb-44a4-8255-509edc86047c,Westside Wimbledon Common Wimbledon London SW19 4UE United Kingdom,Hotel du Vin Cannizaro House Wimbledon,196,
United Kingdom,London,4.2,e404a1a6-535f-4b9d-bf71-6da2d693e0fb,239 Vauxhall Bridge Road Westminster Borough London SW1V 1EQ United Kingdom,Park Plaza Victoria London,393,
United Kingdom,London,4.2,f495b3e5-6ec7-4ae5-99db-8a598bd14710,52 54 Upper Richmond Road Wandsworth London SW15 2RN United Kingdom,The Lodge Hotel Putney,390,
United Kingdom,London,4.1,07f0fee2-3da4-4d18-89be-c16e71e93d57,30 John Islip St Westminster Borough London SW1P 4DD United Kingdom,DoubleTree by Hilton London Westminster,139,
United Kingdom,London,4.1,9f466c9f-499a-4a85-8bec-d5acd1f0717b,Scarsdale Place Kensington Kensington and Chelsea London W8 5SY United Kingdom,Copthorne Tara Hotel London Kensington,61,
United Kingdom,London,4.1,a214f09b-a237-4178-be90-0d50ad67d481,6 Hercules Road Lambeth London SE1 7DP United Kingdom,Park Plaza London Waterloo,254,
United Kingdom,London,4.1,a9e31311-0b05-4295-ab22-80397a6901ad,21 Avonmore Road Kensington Hammersmith and Fulham London W14 8RP United Kingdom,Simply Rooms Suites,386,
United Kingdom,London,4.1,aa7b3e88-5d81-48a6-b66a-0b6e54456b3d,12 Lancaster Gate Lancaster Gate Westminster Borough London W2 3LG United Kingdom,Best Western Mornington Hotel Hyde Park,160,
United Kingdom,London,4.1,c2410d90-b6f0-4494-8e70-d48962bc353d,28 Basil Street Kensington and Chelsea London SW3 1AS United Kingdom,The Levin Hotel,94,
